year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,5,28,1912,12.0,2249,-2.0,DL,N712TW,1465,JFK,SFO,363.0,2586.0,19.0,12.0
2013,2,20,2115,-10.0,2235,-5.0,MQ,N835MQ,4449,JFK,DCA,51.0,213.0,21.0,15.0
2013,4,18,718,-7.0,1014,-26.0,AA,N319AA,443,JFK,MIA,144.0,1089.0,7.0,18.0
2013,11,4,1814,-6.0,2117,-8.0,UA,N403UA,604,EWR,FLL,142.0,1065.0,18.0,14.0
2013,2,21,1852,-8.0,2213,-48.0,DL,N723TW,1967,JFK,SFO,351.0,2586.0,18.0,52.0
2013,10,19,1255,-5.0,1531,-7.0,DL,N952DL,781,LGA,ATL,128.0,762.0,12.0,55.0
2013,6,29,951,-9.0,1112,-13.0,EV,N820AS,5736,LGA,IAD,46.0,229.0,9.0,51.0
2013,6,19,1246,-5.0,1509,19.0,DL,N343NB,1131,LGA,DTW,76.0,502.0,12.0,46.0
2013,5,9,1243,8.0,1354,3.0,EV,N12922,4243,EWR,BTV,46.0,266.0,12.0,43.0
2013,2,21,2057,-3.0,7,-24.0,DL,N722TW,2363,JFK,LAX,328.0,2475.0,20.0,57.0
2013,2,24,1251,6.0,1555,10.0,B6,N568JB,85,JFK,FLL,163.0,1069.0,12.0,51.0
2013,2,13,1010,95.0,1310,80.0,AA,N3BTAA,717,LGA,DFW,213.0,1389.0,10.0,10.0
2013,5,29,1155,-5.0,1311,-3.0,9E,N601LR,3381,JFK,BOS,47.0,187.0,11.0,55.0
2013,7,31,716,-4.0,924,2.0,EV,N12135,4166,EWR,GSP,91.0,594.0,7.0,16.0
2013,4,24,1532,-7.0,1727,-13.0,EV,N16178,4667,EWR,MSP,147.0,1008.0,15.0,32.0
2013,10,10,2106,12.0,2350,-8.0,B6,N516JB,1295,JFK,AUS,197.0,1521.0,21.0,6.0
2013,3,11,1342,-3.0,1649,-16.0,AA,N3FPAA,1073,LGA,MIA,159.0,1096.0,13.0,42.0
2013,5,31,734,-1.0,1006,1.0,WN,N237WN,2870,LGA,DEN,253.0,1620.0,7.0,34.0
2013,10,15,1709,-6.0,1954,-21.0,AA,N4WJAA,2488,EWR,DFW,200.0,1372.0,17.0,9.0
2013,8,11,1509,4.0,1640,2.0,UA,N76522,1285,EWR,ORD,109.0,719.0,15.0,9.0
2013,3,22,2054,-6.0,2325,-21.0,B6,N564JB,399,LGA,MCO,130.0,950.0,20.0,54.0
2013,4,24,1440,-4.0,1737,2.0,B6,N590JB,393,LGA,MCO,137.0,950.0,14.0,40.0
2013,7,14,1926,6.0,2030,-16.0,UA,N407UA,994,EWR,BOS,38.0,200.0,19.0,26.0
2013,1,7,613,-2.0,735,-15.0,MQ,N725MQ,4518,LGA,RDU,60.0,431.0,6.0,13.0
2013,7,18,1759,69.0,1950,51.0,DL,N322NB,1473,LGA,MEM,127.0,963.0,17.0,59.0
2013,2,27,1830,45.0,2128,8.0,AA,N329AA,177,JFK,SFO,329.0,2586.0,18.0,30.0
2013,2,22,2032,-2.0,2316,-10.0,UA,N79279,1692,EWR,MCO,146.0,937.0,20.0,32.0
2013,7,2,755,-4.0,1034,10.0,DL,N650DL,2047,LGA,ATL,110.0,762.0,7.0,55.0
2013,12,12,1306,-4.0,1351,-17.0,EV,N14568,5901,EWR,ALB,30.0,143.0,13.0,6.0
2013,3,9,1547,-3.0,2025,-25.0,AA,N5EJAA,1635,JFK,SJU,185.0,1598.0,15.0,47.0
2013,11,30,1634,-1.0,1813,5.0,EV,N398CA,5293,LGA,ORF,58.0,296.0,16.0,34.0
2013,1,26,1551,-9.0,1840,-33.0,DL,N319US,1695,LGA,TPA,144.0,1010.0,15.0,51.0
2013,3,17,1422,-4.0,1644,-9.0,DL,N319US,1705,LGA,MSY,180.0,1183.0,14.0,22.0
2013,4,16,750,-10.0,959,-25.0,DL,N346NB,689,LGA,MSY,167.0,1183.0,7.0,50.0
2013,7,26,1731,32.0,1914,41.0,UA,N449UA,708,EWR,ORD,115.0,719.0,17.0,31.0
2013,8,21,1458,-1.0,1715,-22.0,DL,N668DN,2347,LGA,ATL,111.0,762.0,14.0,58.0
2013,2,17,1231,-4.0,1331,-39.0,WN,N732SW,316,LGA,MKE,106.0,738.0,12.0,31.0
2013,8,9,2119,49.0,2244,33.0,9E,N8972E,4127,JFK,IAD,59.0,228.0,21.0,19.0
2013,1,27,2133,113.0,2253,113.0,WN,N274WN,633,EWR,MDW,124.0,711.0,21.0,33.0
2013,1,4,808,-2.0,1110,-6.0,DL,N938DL,1959,JFK,MCO,145.0,944.0,8.0,8.0
2013,4,23,1220,21.0,1352,10.0,EV,N16918,4120,EWR,CMH,72.0,463.0,12.0,20.0
2013,2,15,745,-5.0,1047,2.0,B6,N608JB,389,LGA,MCO,150.0,950.0,7.0,45.0
2013,8,3,1944,39.0,2149,47.0,9E,N937XJ,3433,JFK,PIT,67.0,340.0,19.0,44.0
2013,6,18,2316,47.0,220,36.0,B6,N580JB,631,JFK,LAX,341.0,2475.0,23.0,16.0
2013,6,29,1452,2.0,1653,1.0,US,N176UW,1543,LGA,CLT,84.0,544.0,14.0,52.0
2013,5,28,954,-6.0,1317,-12.0,DL,N713TW,1765,JFK,SFO,347.0,2586.0,9.0,54.0
2013,8,23,730,0.0,1023,-10.0,DL,N702TW,1771,JFK,SEA,321.0,2422.0,7.0,30.0
2013,3,22,1448,-2.0,1611,-15.0,UA,N805UA,209,EWR,CLE,67.0,404.0,14.0,48.0
2013,10,23,2011,-5.0,2118,-10.0,EV,N14573,4312,EWR,DCA,42.0,199.0,20.0,11.0
2013,7,4,1509,14.0,1628,4.0,DL,N704X,1164,JFK,BOS,36.0,187.0,15.0,9.0
2013,4,8,1013,13.0,1334,0.0,DL,N712TW,1765,JFK,SFO,349.0,2586.0,10.0,13.0
2013,4,4,1525,-5.0,1909,-13.0,DL,N704X,1565,JFK,SFO,358.0,2586.0,15.0,25.0
2013,10,8,1336,-4.0,1645,-8.0,DL,N915DE,1779,LGA,FLL,149.0,1076.0,13.0,36.0
2013,1,7,1738,3.0,1917,-5.0,B6,N216JB,1111,JFK,RDU,70.0,427.0,17.0,38.0
2013,8,3,1700,0.0,1929,17.0,B6,N247JB,1119,JFK,CLT,77.0,541.0,17.0,0.0
2013,5,16,556,-4.0,811,-16.0,DL,N660DL,461,LGA,ATL,109.0,762.0,5.0,56.0
2013,7,30,722,-8.0,1026,-7.0,DL,N710TW,1771,JFK,SEA,336.0,2422.0,7.0,22.0
2013,6,30,1541,-4.0,1902,2.0,AA,N335AA,133,JFK,LAX,336.0,2475.0,15.0,41.0
2013,6,17,847,6.0,958,-6.0,EV,N13914,4583,EWR,PWM,50.0,284.0,8.0,47.0
2013,6,8,1249,120.0,1452,120.0,EV,N11199,4445,EWR,IND,97.0,645.0,12.0,49.0
2013,11,29,2030,15.0,2150,24.0,B6,N239JB,418,JFK,BOS,61.0,187.0,20.0,30.0
2013,6,15,1027,-3.0,1246,1.0,DL,N380DA,1529,JFK,LAS,297.0,2248.0,10.0,27.0
2013,2,24,914,-6.0,1215,-30.0,AA,N454AA,721,LGA,DFW,216.0,1389.0,9.0,14.0
2013,2,5,837,-3.0,955,-8.0,9E,N907XJ,3422,JFK,BOS,37.0,187.0,8.0,37.0
2013,5,1,643,-7.0,925,-20.0,AA,N3CCAA,711,LGA,DFW,193.0,1389.0,6.0,43.0
2013,8,16,1759,-1.0,2028,-11.0,DL,N540US,61,LGA,ATL,119.0,762.0,17.0,59.0
2013,3,8,1409,164.0,1549,164.0,AA,N3AMAA,327,LGA,ORD,111.0,733.0,14.0,9.0
2013,10,29,1744,-11.0,2051,15.0,DL,N382DA,1629,JFK,LAS,342.0,2248.0,17.0,44.0
2013,7,31,1544,54.0,1705,31.0,9E,N8800G,4115,JFK,IAD,42.0,228.0,15.0,44.0
2013,1,21,754,-6.0,1045,-9.0,B6,N649JB,517,EWR,MCO,148.0,937.0,7.0,54.0
2013,4,22,1312,-8.0,1656,-15.0,DL,N3767,315,JFK,SJU,201.0,1598.0,13.0,12.0
2013,2,25,1711,-4.0,2024,5.0,DL,N906DE,1585,LGA,MCO,157.0,950.0,17.0,11.0
2013,1,4,632,-4.0,805,-3.0,EV,N13914,3839,EWR,BNA,129.0,748.0,6.0,32.0
2013,2,15,1122,22.0,1223,9.0,US,N732US,2171,LGA,DCA,43.0,214.0,11.0,22.0
2013,9,26,844,19.0,1203,15.0,UA,N518UA,397,JFK,SFO,342.0,2586.0,8.0,44.0
2013,7,4,1153,-2.0,1302,-8.0,MQ,N800MQ,3386,JFK,DCA,50.0,213.0,11.0,53.0
2013,1,27,1945,30.0,2217,40.0,EV,N11109,4085,EWR,OMA,191.0,1134.0,19.0,45.0
2013,6,2,1632,-3.0,1732,-22.0,EV,N14920,4499,EWR,ROC,41.0,246.0,16.0,32.0
2013,3,5,927,27.0,1231,11.0,AA,N5DYAA,647,JFK,MIA,155.0,1089.0,9.0,27.0
2013,12,5,557,-6.0,743,-17.0,9E,N912XJ,4268,EWR,DTW,90.0,488.0,5.0,57.0
2013,3,8,1612,12.0,1906,-25.0,DL,N3755D,1043,JFK,SEA,322.0,2422.0,16.0,12.0
2013,3,4,1355,-4.0,1619,-10.0,DL,N661DN,2247,LGA,ATL,105.0,762.0,13.0,55.0
2013,6,24,555,-5.0,726,27.0,US,N742PS,2161,LGA,DCA,39.0,214.0,5.0,55.0
2013,11,5,554,-6.0,1018,-25.0,B6,N663JB,1403,JFK,SJU,183.0,1598.0,5.0,54.0
2013,6,15,627,-3.0,733,-17.0,WN,N8324A,2097,LGA,MDW,109.0,725.0,6.0,27.0
2013,3,13,1807,-3.0,2118,-12.0,AA,N3AHAA,1611,LGA,MIA,164.0,1096.0,18.0,7.0
2013,2,16,2025,5.0,140,29.0,UA,N26215,1071,EWR,BQN,227.0,1585.0,20.0,25.0
2013,10,29,1825,-5.0,2036,-11.0,DL,N935DL,2002,JFK,DTW,95.0,509.0,18.0,25.0
2013,4,28,1119,-6.0,1253,-9.0,EV,N18101,4356,EWR,RDU,72.0,416.0,11.0,19.0
2013,12,6,1038,-2.0,1200,1.0,B6,N258JB,2602,JFK,BUF,60.0,301.0,10.0,38.0
2013,3,11,1603,3.0,1934,3.0,DL,N3766,1043,JFK,SEA,313.0,2422.0,16.0,3.0
2013,12,6,1934,-1.0,2209,19.0,EV,N717EV,5079,LGA,MEM,168.0,963.0,19.0,34.0
2013,6,11,1155,1.0,1452,-1.0,DL,N397DA,2303,LGA,PBI,142.0,1035.0,11.0,55.0
2013,5,14,812,8.0,1020,1.0,EV,N21144,4712,EWR,MSY,150.0,1167.0,8.0,12.0
2013,11,5,1433,37.0,1726,32.0,UA,N519UA,374,EWR,FLL,154.0,1065.0,14.0,33.0
2013,5,4,1755,40.0,2047,9.0,DL,N334NB,1863,JFK,SAT,202.0,1587.0,17.0,55.0
2013,1,16,1744,-1.0,2152,35.0,DL,N3773D,1394,JFK,PDX,369.0,2454.0,17.0,44.0
2013,12,28,1033,88.0,1145,81.0,B6,N187JB,208,JFK,PWM,49.0,273.0,10.0,33.0
2013,6,9,1808,8.0,2024,-10.0,DL,N655DL,61,LGA,ATL,111.0,762.0,18.0,8.0
2013,11,4,929,-1.0,1223,2.0,B6,N607JB,199,LGA,MCO,125.0,950.0,9.0,29.0
2013,7,5,802,-10.0,905,-23.0,EV,N24103,4233,EWR,BTV,42.0,266.0,8.0,2.0
2013,12,3,1125,-5.0,1321,-11.0,US,N540UW,707,LGA,CLT,83.0,544.0,11.0,25.0
2013,9,12,627,-3.0,812,-1.0,EV,N14993,4334,EWR,CMH,73.0,463.0,6.0,27.0
2013,10,14,1255,-5.0,1558,-7.0,VX,N628VA,165,EWR,LAX,343.0,2454.0,12.0,55.0
2013,9,7,1553,8.0,1949,16.0,DL,N3762Y,4,JFK,SJU,205.0,1598.0,15.0,53.0
2013,11,12,1444,-6.0,1627,3.0,9E,N834AY,2936,JFK,IAD,50.0,228.0,14.0,44.0
2013,7,1,1844,101.0,2127,93.0,UA,N473UA,807,LGA,IAH,201.0,1416.0,18.0,44.0
2013,9,25,852,-8.0,1016,-3.0,US,N952UW,2140,LGA,BOS,34.0,184.0,8.0,52.0
2013,5,17,2040,0.0,2325,-28.0,B6,N652JB,165,JFK,PDX,325.0,2454.0,20.0,40.0
2013,3,19,1306,36.0,1429,34.0,WN,N452WN,1964,LGA,MKE,106.0,738.0,13.0,6.0
2013,10,3,1636,41.0,1940,18.0,DL,N911DE,2280,JFK,FLL,149.0,1069.0,16.0,36.0
2013,5,7,1932,-3.0,2232,-7.0,B6,N510JB,381,LGA,FLL,151.0,1076.0,19.0,32.0
2013,12,11,2114,134.0,2323,118.0,9E,N8683B,4033,LGA,TYS,113.0,647.0,21.0,14.0
2013,9,23,1742,7.0,2012,2.0,UA,N37408,1580,EWR,LAS,297.0,2227.0,17.0,42.0
2013,11,10,1029,-1.0,1353,-17.0,US,N550UW,679,JFK,PHX,295.0,2153.0,10.0,29.0
2013,5,18,1424,-6.0,1523,-28.0,EV,N877AS,5699,LGA,IAD,45.0,229.0,14.0,24.0
2013,2,19,1154,20.0,1404,14.0,EV,N10156,4553,EWR,MCI,165.0,1092.0,11.0,54.0
2013,9,16,1230,-10.0,1527,-18.0,WN,N922WN,42,LGA,HOU,194.0,1428.0,12.0,30.0
2013,3,27,2042,21.0,2206,7.0,UA,N13718,1139,EWR,CLE,61.0,404.0,20.0,42.0
2013,10,17,1329,1.0,1607,7.0,B6,N768JB,1311,JFK,LAS,307.0,2248.0,13.0,29.0
2013,2,1,1634,34.0,1744,12.0,9E,N920XJ,3453,JFK,BOS,41.0,187.0,16.0,34.0
2013,1,6,1228,-2.0,1527,-16.0,UA,N78509,1623,LGA,IAH,223.0,1416.0,12.0,28.0
2013,6,16,2102,12.0,2357,6.0,UA,N24702,1615,EWR,AUS,206.0,1504.0,21.0,2.0
2013,1,15,1806,-9.0,2037,11.0,DL,N377NW,2019,LGA,MSP,164.0,1020.0,18.0,6.0
2013,10,7,1926,81.0,2123,55.0,UA,N37465,1139,EWR,DEN,212.0,1605.0,19.0,26.0
2013,2,5,1747,27.0,1932,22.0,AA,N456AA,345,LGA,ORD,122.0,733.0,17.0,47.0
2013,10,9,1051,-9.0,1333,-8.0,DL,N6703D,1647,LGA,ATL,107.0,762.0,10.0,51.0
2013,12,20,730,-5.0,1012,4.0,B6,N265JB,677,JFK,JAX,133.0,828.0,7.0,30.0
2013,7,20,2116,6.0,2324,41.0,B6,N203JB,702,JFK,BUF,57.0,301.0,21.0,16.0
2013,8,7,2020,13.0,2323,24.0,B6,N827JB,1505,JFK,ABQ,241.0,1826.0,20.0,20.0
2013,1,18,1638,-7.0,1848,-18.0,9E,N8982A,4027,EWR,CVG,102.0,569.0,16.0,38.0
2013,9,29,1926,-4.0,2110,-15.0,MQ,N532MQ,3349,LGA,MSP,139.0,1020.0,19.0,26.0
2013,10,16,1050,-9.0,1238,-16.0,MQ,N811MQ,3281,LGA,CMH,77.0,479.0,10.0,50.0
2013,8,16,856,-3.0,1130,-7.0,DL,N993DL,1747,LGA,ATL,120.0,762.0,8.0,56.0
2013,6,2,750,-5.0,1035,-10.0,B6,N661JB,341,JFK,SRQ,144.0,1041.0,7.0,50.0
2013,1,15,1245,-15.0,1459,-7.0,9E,N8965E,3762,EWR,CVG,106.0,569.0,12.0,45.0
2013,7,5,1435,-5.0,1620,-20.0,DL,N331NW,1231,LGA,DTW,78.0,502.0,14.0,35.0
2013,10,13,1941,42.0,2156,30.0,FL,N958AT,645,LGA,ATL,103.0,762.0,19.0,41.0
2013,2,1,758,53.0,1023,40.0,UA,N75854,1485,EWR,LAS,299.0,2227.0,7.0,58.0
2013,9,29,745,-5.0,1020,-29.0,B6,N517JB,901,JFK,FLL,126.0,1069.0,7.0,45.0
2013,1,30,1536,51.0,1736,49.0,US,N566UW,1445,LGA,CLT,94.0,544.0,15.0,36.0
2013,8,21,656,-9.0,844,-38.0,UA,N431UA,779,EWR,PHX,265.0,2133.0,6.0,56.0
2013,4,17,749,1.0,1104,51.0,UA,N588UA,569,LGA,DEN,293.0,1620.0,7.0,49.0
2013,8,19,601,-4.0,751,2.0,DL,N325NB,1279,LGA,MEM,140.0,963.0,6.0,1.0
2013,8,5,1309,-6.0,1435,-14.0,EV,N14907,4552,EWR,GSO,65.0,445.0,13.0,9.0
2013,10,29,1636,46.0,1914,58.0,9E,N912XJ,3488,LGA,MCI,182.0,1107.0,16.0,36.0
2013,12,20,639,9.0,836,1.0,US,N192UW,1899,EWR,CLT,86.0,529.0,6.0,39.0
2013,1,5,1854,-1.0,2125,-16.0,DL,N180DN,951,JFK,ATL,127.0,760.0,18.0,54.0
2013,8,7,1753,-7.0,1941,-21.0,UA,N24715,1187,EWR,CLE,61.0,404.0,17.0,53.0
2013,5,17,1700,0.0,2040,-22.0,B6,N657JB,703,JFK,SJU,191.0,1598.0,17.0,0.0
2013,2,12,1528,98.0,1810,101.0,DL,N321US,1705,LGA,MSY,195.0,1183.0,15.0,28.0
2013,2,13,659,0.0,1025,26.0,AA,N5FPAA,1815,JFK,MCO,151.0,944.0,6.0,59.0
2013,12,10,1816,1.0,2006,1.0,MQ,N508MQ,2839,LGA,STL,153.0,888.0,18.0,16.0
2013,4,13,1717,52.0,2028,55.0,UA,N449UA,242,EWR,FLL,171.0,1065.0,17.0,17.0
2013,10,15,553,-7.0,739,-12.0,DL,N358NW,731,LGA,DTW,78.0,502.0,5.0,53.0
2013,8,27,748,-3.0,943,-42.0,UA,N76519,1289,EWR,LAS,274.0,2227.0,7.0,48.0
2013,6,13,557,-3.0,802,-13.0,FL,N278AT,345,LGA,ATL,108.0,762.0,5.0,57.0
2013,4,4,929,-1.0,1245,-10.0,WN,N735SA,739,EWR,AUS,221.0,1504.0,9.0,29.0
2013,5,13,1827,-2.0,2016,-23.0,DL,N376NW,2019,LGA,MSP,145.0,1020.0,18.0,27.0
2013,4,7,1216,11.0,1326,9.0,EV,N15983,3267,EWR,BTV,56.0,266.0,12.0,16.0
2013,3,27,844,-6.0,947,-24.0,9E,N921XJ,3314,JFK,BOS,38.0,187.0,8.0,44.0
2013,7,12,1158,58.0,1330,77.0,US,N758US,2171,LGA,DCA,51.0,214.0,11.0,58.0
2013,9,27,814,4.0,927,-27.0,EV,N712EV,5463,LGA,BNA,101.0,764.0,8.0,14.0
2013,8,8,2003,3.0,2328,21.0,UA,N39461,1292,EWR,FLL,135.0,1065.0,20.0,3.0
2013,11,11,749,-1.0,1007,-5.0,EV,N41104,4407,EWR,OMA,180.0,1134.0,7.0,49.0
2013,8,27,1503,4.0,1712,-25.0,DL,N681DA,2347,LGA,ATL,94.0,762.0,15.0,3.0
2013,10,13,653,-7.0,1012,-13.0,DL,N624AG,269,JFK,SFO,349.0,2586.0,6.0,53.0
2013,6,28,703,3.0,1004,-12.0,DL,N727TW,269,JFK,SFO,336.0,2586.0,7.0,3.0
2013,1,18,1239,-6.0,1454,-20.0,EV,N614QX,4950,EWR,ATL,115.0,746.0,12.0,39.0
2013,9,19,620,-10.0,848,-27.0,UA,N849UA,559,LGA,IAH,185.0,1416.0,6.0,20.0
2013,2,25,1921,-9.0,2050,-25.0,EV,N16559,4126,LGA,CLE,71.0,419.0,19.0,21.0
2013,8,16,1004,-1.0,1234,1.0,EV,N14117,4140,EWR,ATL,124.0,746.0,10.0,4.0
2013,7,8,2340,125.0,215,105.0,B6,N649JB,1201,JFK,FLL,135.0,1069.0,23.0,40.0
2013,10,10,1658,38.0,1950,15.0,AA,N3HGAA,172,EWR,MIA,149.0,1085.0,16.0,58.0
2013,8,5,1512,12.0,1745,-5.0,AA,N4WMAA,883,EWR,DFW,191.0,1372.0,15.0,12.0
2013,9,25,1229,-3.0,1522,-8.0,B6,N586JB,1401,JFK,FLL,149.0,1069.0,12.0,29.0
2013,12,18,2050,5.0,2341,-18.0,B6,N570JB,1295,JFK,AUS,208.0,1521.0,20.0,50.0
2013,9,18,2045,0.0,2152,-1.0,B6,N354JB,2680,EWR,BOS,44.0,200.0,20.0,45.0
2013,5,20,1520,5.0,1744,-14.0,UA,N38403,1576,EWR,IAH,183.0,1400.0,15.0,20.0
2013,10,15,2026,-4.0,2153,-12.0,WN,N740SW,382,LGA,MDW,111.0,725.0,20.0,26.0
2013,3,1,1507,-5.0,1817,-8.0,UA,N478UA,606,EWR,RSW,171.0,1068.0,15.0,7.0
2013,8,30,1758,18.0,2012,-23.0,AA,N3CNAA,145,JFK,SAN,293.0,2446.0,17.0,58.0
2013,5,13,1045,-5.0,1201,-8.0,B6,N184JB,4,JFK,BUF,57.0,301.0,10.0,45.0
2013,9,15,1825,-5.0,2043,-29.0,B6,N662JB,711,JFK,LAS,298.0,2248.0,18.0,25.0
2013,12,7,1048,98.0,1347,72.0,AA,N357AA,1085,JFK,MIA,154.0,1089.0,10.0,48.0
2013,2,22,1830,-8.0,2207,-3.0,UA,N512UA,389,JFK,SFO,358.0,2586.0,18.0,30.0
2013,3,2,1705,20.0,1834,-1.0,WN,N794SW,1923,EWR,STL,123.0,872.0,17.0,5.0
2013,10,10,2055,0.0,2345,-14.0,B6,N531JB,1205,JFK,PDX,317.0,2454.0,20.0,55.0
2013,3,8,912,62.0,1303,100.0,DL,N374NW,1271,JFK,FLL,140.0,1069.0,9.0,12.0
2013,6,25,1605,6.0,1749,19.0,B6,N236JB,1734,JFK,BTV,57.0,266.0,16.0,5.0
2013,1,13,1556,-4.0,1844,-28.0,DL,N3748Y,4,JFK,MCO,130.0,944.0,15.0,56.0
2013,4,15,1440,-2.0,1744,-5.0,UA,N33292,1704,EWR,FLL,144.0,1065.0,14.0,40.0
2013,5,24,805,10.0,1034,30.0,9E,N8631E,3879,EWR,CVG,89.0,569.0,8.0,5.0
2013,11,11,1449,-6.0,1638,8.0,MQ,N668MQ,3231,JFK,PIT,75.0,340.0,14.0,49.0
2013,3,29,1359,4.0,1507,-6.0,EV,N825AS,5712,JFK,IAD,45.0,228.0,13.0,59.0
2013,10,7,1823,188.0,2052,162.0,AA,N4WSAA,320,EWR,DFW,185.0,1372.0,18.0,23.0
2013,5,14,1818,0.0,2051,-29.0,B6,N570JB,35,JFK,PBI,129.0,1028.0,18.0,18.0
2013,6,28,1810,25.0,2108,-2.0,AA,N3CSAA,1611,LGA,MIA,150.0,1096.0,18.0,10.0
2013,5,1,750,-5.0,1027,-18.0,B6,N706JB,341,JFK,SRQ,144.0,1041.0,7.0,50.0
2013,4,7,832,-8.0,1134,-13.0,UA,N525UA,443,JFK,LAX,342.0,2475.0,8.0,32.0
2013,4,4,1551,-4.0,1723,8.0,MQ,N534MQ,4622,LGA,BNA,125.0,764.0,15.0,51.0
2013,3,13,1331,-14.0,1623,-7.0,B6,N274JB,127,EWR,MCO,145.0,937.0,13.0,31.0
2013,12,25,942,-3.0,1246,-14.0,AA,N4UBAA,1223,EWR,DFW,226.0,1372.0,9.0,42.0
2013,8,23,1319,-1.0,1602,-10.0,UA,N13138,1054,EWR,LAX,311.0,2454.0,13.0,19.0
2013,7,23,2023,18.0,2237,48.0,B6,N587JB,105,JFK,ORD,118.0,740.0,20.0,23.0
2013,9,9,1447,-2.0,1721,-29.0,UA,N410UA,501,LGA,IAH,183.0,1416.0,14.0,47.0
2013,10,7,1114,9.0,1255,25.0,WN,N432WN,453,LGA,MDW,113.0,725.0,11.0,14.0
2013,10,1,1450,-6.0,1733,-29.0,UA,N807UA,446,EWR,MIA,136.0,1085.0,14.0,50.0
2013,1,22,1423,59.0,1753,89.0,B6,N519JB,505,EWR,FLL,165.0,1065.0,14.0,23.0
2013,5,8,1344,59.0,1442,49.0,UA,N851UA,587,EWR,BOS,37.0,200.0,13.0,44.0
2013,9,3,2003,63.0,2220,49.0,DL,N3749D,2454,JFK,DEN,218.0,1626.0,20.0,3.0
2013,9,19,1255,-4.0,1546,-11.0,DL,N3752,1375,JFK,SLC,266.0,1990.0,12.0,55.0
2013,3,8,2344,194.0,148,177.0,EV,N752EV,5157,LGA,CVG,83.0,585.0,23.0,44.0
2013,3,11,1443,38.0,1614,41.0,EV,N14977,3823,EWR,MSN,131.0,799.0,14.0,43.0
2013,7,28,2129,179.0,29,183.0,UA,N57852,1165,EWR,LAX,320.0,2454.0,21.0,29.0
2013,11,5,1829,4.0,2127,-22.0,AS,N419AS,5,EWR,SEA,336.0,2402.0,18.0,29.0
2013,1,16,2115,90.0,2227,82.0,EV,N11565,4108,EWR,IAD,50.0,212.0,21.0,15.0
2013,2,7,2305,15.0,2356,3.0,B6,N653JB,1018,JFK,BOS,32.0,187.0,23.0,5.0
2013,2,4,1803,-4.0,2108,-19.0,B6,N662JB,217,JFK,LGB,343.0,2465.0,18.0,3.0
2013,8,29,1730,18.0,1838,-6.0,B6,N355JB,408,JFK,PWM,47.0,273.0,17.0,30.0
2013,1,24,1503,21.0,1722,24.0,EV,N34110,4181,EWR,MCI,178.0,1092.0,15.0,3.0
2013,3,19,848,-2.0,1208,1.0,B6,N296JB,1061,JFK,AUS,238.0,1521.0,8.0,48.0
2013,5,10,543,-7.0,811,-34.0,UA,N76269,1077,EWR,MIA,133.0,1085.0,5.0,43.0
2013,9,2,2335,130.0,136,118.0,EV,N29906,3837,EWR,SDF,100.0,642.0,23.0,35.0
2013,4,30,1526,-3.0,1741,-33.0,UA,N449UA,563,EWR,LAS,288.0,2227.0,15.0,26.0
2013,3,6,856,-4.0,1129,-6.0,UA,N33103,1643,EWR,DEN,216.0,1605.0,8.0,56.0
2013,11,17,1659,32.0,1921,35.0,EV,N18101,4294,EWR,SAV,108.0,708.0,16.0,59.0
2013,8,25,1344,-4.0,1448,-21.0,B6,N368JB,308,JFK,PWM,46.0,273.0,13.0,44.0
2013,6,4,728,3.0,842,-3.0,WN,N552WN,463,EWR,BNA,111.0,748.0,7.0,28.0
2013,5,4,715,-15.0,958,-67.0,VX,N852VA,183,EWR,SFO,323.0,2565.0,7.0,15.0
2013,8,20,1152,-7.0,1329,-15.0,MQ,N717MQ,3404,LGA,RDU,64.0,431.0,11.0,52.0
2013,9,8,807,8.0,933,-4.0,B6,N316JB,885,JFK,RDU,64.0,427.0,8.0,7.0
2013,3,13,813,-2.0,944,-24.0,9E,N912XJ,3521,JFK,ORD,118.0,740.0,8.0,13.0
2013,8,1,1040,15.0,1342,34.0,B6,N629JB,925,JFK,TPA,141.0,1005.0,10.0,40.0
2013,6,19,1700,0.0,1857,-14.0,B6,N279JB,1085,JFK,CLT,82.0,541.0,17.0,0.0
2013,5,23,841,-6.0,1203,5.0,UA,N76269,1401,EWR,MIA,151.0,1085.0,8.0,41.0
2013,12,16,1317,7.0,1613,6.0,B6,N307JB,553,JFK,PBI,161.0,1028.0,13.0,17.0
2013,2,10,1802,2.0,1904,-6.0,WN,N955WN,808,EWR,BWI,37.0,169.0,18.0,2.0
2013,10,2,553,-7.0,817,-12.0,DL,N968DL,563,LGA,ATL,105.0,762.0,5.0,53.0
2013,2,23,1956,86.0,2336,114.0,UA,N554UA,535,JFK,LAX,339.0,2475.0,19.0,56.0
2013,8,17,1444,3.0,1756,4.0,DL,N353NW,1779,LGA,FLL,156.0,1076.0,14.0,44.0
2013,1,10,1602,7.0,1731,-18.0,B6,N306JB,917,JFK,ORD,117.0,740.0,16.0,2.0
2013,8,29,1112,37.0,1223,29.0,B6,N354JB,2602,JFK,BUF,52.0,301.0,11.0,12.0
2013,6,16,837,4.0,1133,-6.0,B6,N789JB,181,JFK,SAN,334.0,2446.0,8.0,37.0
2013,7,4,644,11.0,930,2.0,UA,N36472,1701,EWR,FLL,148.0,1065.0,6.0,44.0
